,Date,Timestamp,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx,KiloEx
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,bsc,manta,taiko,op_bnb,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total,bsc,bsc,manta,manta,manta,taiko,taiko,op_bnb,op_bnb,Total,Total,Total,Total,Total,Total,Total
,,,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB,USDT,FDUSD,USDT,STONE,MANTA,usd-coin,USDC,USDT,WBNB,USDT,STONE,usd-coin,USDC,MANTA,FDUSD,WBNB
,17/02/2024,1708128000,3148674.704746391,3265176.865641691,,14137840.774610277,20551692.34499836,3148674.704746391,,3265176.865641691,,,,,14137840.774610277,,20551692.34499836,,,,,,,3145529.1755708205,,3261914.950691,,,,,14123717.057552727,,20531161.183814548,,,,,,
,18/02/2024,1708214400,3150747.1297802497,3215812.365211641,,14116283.586689498,20482843.08168139,3150747.1297802497,,3215812.365211641,,,,,14116283.586689498,,20482843.08168139,,,,,,,3147599.53025,,3218963.730704,,,,,14130116.971204307,,20496680.23215831,,,,,,
,19/02/2024,1708300800,3172730.5549098644,3171452.513552,,14057389.66761772,20401572.736079585,3172730.5549098644,,3171452.513552,,,,,14057389.66761772,,20401572.736079585,,,,,,,3153807.708657917,,3171452.513552,,,,,14057389.66761772,,20382649.88982764,,,,,,
,20/02/2024,1708387200,3137021.354138055,3210987.5917559434,,14009689.300259117,20357698.246153116,3137021.354138055,,3210987.5917559434,,,,,14009689.300259117,,20357698.246153116,,,,,,,3137021.354138055,,3207779.811944,,,,,13995693.606652467,,20340494.772734523,,,,,,
,21/02/2024,1708473600,3103286.805317939,3252444.9483527914,,13804678.38322539,20160410.13689612,3103286.805317939,,3252444.9483527914,,,,,13804678.38322539,,20160410.13689612,,,,,,,3103286.805317939,,3254912.171779,,,,,13815150.267127873,,20173349.244224813,,,,,,
,22/02/2024,1708560000,3158403.044692534,3272405.9650868205,,13796725.329147875,20227534.33892723,3158403.044692534,,3272405.9650868205,,,,,13796725.329147875,,20227534.33892723,,,,,,,3148956.176164042,,3274770.349279,,,,,13806693.76204407,,20230420.287487112,,,,,,
,23/02/2024,1708646400,3044789.8979185177,3277808.2252143472,,13839331.629354322,20161929.752487186,3044789.8979185177,,3277808.2252143472,,,,,13839331.629354322,,20161929.752487186,,,,,,,3045542.1468287846,,3281315.951967,,,,,13845243.548349466,,20172101.647145253,,,,,,
,24/02/2024,1708732800,2988555.101995527,3014944.0494289263,,13878748.491355067,19882247.642779518,2988555.101995527,,3014944.0494289263,,,,,13878748.491355067,,19882247.642779518,,,,,,,2992804.8849321306,,3015728.138745,,,,,13882357.904410215,,19890890.928087343,,,,,,
,25/02/2024,1708819200,3152048.293780764,3015151.077049167,,13833085.731940692,20000285.102770623,3152048.293780764,,3015151.077049167,,,,,13833085.731940692,,20000285.102770623,,,,,,,3152048.293780764,,3016215.801227,,,,,13837970.535539739,,20006234.6305475,,,,,,
,26/02/2024,1708905600,3150127.4161295155,3043180.8938658605,,13830882.555019403,20024190.865014777,3150127.4161295155,,3043180.8938658605,,,,,13830882.555019403,,20024190.865014777,,,,,,,3151693.807952068,,3043923.611227,,,,,13834258.11399922,,20029875.53317829,,,,,,
,27/02/2024,1708992000,3140069.9549189527,3010163.2267556847,,13801872.969552962,19952106.1512276,3140069.9549189527,,3010163.2267556847,,,,,13801872.969552962,,19952106.1512276,,,,,,,3136933.021897056,,3007156.070685,,,,,13788084.884668296,,19932173.977250353,,,,,,
,28/02/2024,1709078400,3143751.9353235364,3009265.768108,,13845674.602899311,19998692.30633085,3143751.9353235364,,3009265.768108,,,,,13845674.602899311,,19998692.30633085,,,,,,,3134348.888657564,,3009265.768108,,,,,13831842.760139173,,19975457.416904736,,,,,,
,29/02/2024,1709164800,2478669.3173842323,2986477.711044301,,13712069.915013956,19177216.94344249,2478669.3173842323,,2986477.711044301,,,,,13712069.915013956,,19177216.94344249,,,,,,,2491773.554507387,,2988895.727688,,,,,13723171.96113051,,19203841.243325897,,,,,,
,01/03/2024,1709251200,2343250.8910996355,2927536.172845982,,13240636.195681475,18511423.259627093,2343250.8910996355,,2927536.172845982,,,,,13240636.195681475,,18511423.259627093,,,,,,,2347335.2544423654,,2931622.855106,,,,,13259119.408136418,,18538077.517684784,,,,,,
,02/03/2024,1709337600,2203376.9750811146,2964728.5304636997,,12600016.307530979,17768121.813075792,2203376.9750811146,,2964728.5304636997,,,,,12600016.307530979,,17768121.813075792,,,,,,,2201175.7992818328,,2961766.7637,,,,,12587428.878652329,,17750371.441634163,,,,,,
,03/03/2024,1709424000,2212826.9687456232,2990999.8815526823,,11422452.722377665,16626279.57267597,2212826.9687456232,,2990999.8815526823,,,,,11422452.722377665,,16626279.57267597,,,,,,,2213260.767856123,,2988011.869683,,,,,11411041.68069697,,16612314.318236092,,,,,,
,04/03/2024,1709510400,1930461.3330925151,2979192.431475145,,9478161.365485977,14387815.130053636,1930461.3330925151,,2979192.431475145,,,,,9478161.365485977,,14387815.130053636,,,,,,,1928532.8002922232,,2970281.586715,,,,,9449811.929696888,,14348626.316704111,,,,,,
,05/03/2024,1709596800,1888239.98143343,2792908.3221281935,,9214958.726053467,13896107.029615091,1888239.98143343,,2792908.3221281935,,,,,9214958.726053467,,13896107.029615091,,,,,,,1888872.753805955,,2795108.072181,,,,,9222216.61052595,,13906197.436512904,,,,,,
,06/03/2024,1709683200,2566937.903100381,2772000.965663208,,8774847.08546309,14113785.954226678,2566937.903100381,,2772000.965663208,,,,,8774847.08546309,,14113785.954226678,,,,,,,2546565.380059902,,2766468.029604,,,,,8757332.420621846,,14070365.830285747,,,,,,
,07/03/2024,1709769600,2537592.7188038123,2415210.690348456,,8617058.738761878,13569862.147914145,2537592.7188038123,,2415210.690348456,,,,,8617058.738761878,,13569862.147914145,,,,,,,2535057.66114267,,2412797.892456,,,,,8608450.288473405,,13556305.842072075,,,,,,
,08/03/2024,1709856000,1964066.971376642,2358907.5079389815,,8174422.142719038,12497396.622034661,1964066.971376642,,2358907.5079389815,,,,,8174422.142719038,,12497396.622034661,,,,,,,1965356.24507341,,2356550.956982,,,,,8166255.8868322065,,12488163.088887615,,,,,,
,09/03/2024,1709942400,1966384.158260779,2321103.5125638423,,7582015.489034738,11869503.15985936,1966384.158260779,,2321103.5125638423,,,,,7582015.489034738,,11869503.15985936,,,,,,,1958549.9584270706,,2316470.571421,,,,,7566881.725583571,,11841902.25543164,,,,,,
,10/03/2024,1710028800,1862879.9514023277,2165117.124763392,,7351046.737627032,11379043.813792752,1862879.9514023277,,2165117.124763392,,,,,7351046.737627032,,11379043.813792752,,,,,,,1861018.932469858,,2160795.533696,,,,,7336373.989647737,,11358188.455813594,,,,,,
,11/03/2024,1710115200,1835795.0305334993,2161306.456409,,7356673.358701112,11353774.845643612,1835795.0305334993,,2161306.456409,,,,,7356673.358701112,,11353774.845643612,,,,,,,1832130.7689955083,,2161306.456409,,,,,7356673.358701112,,11350110.58410562,,,,,,
,12/03/2024,1710201600,1797231.5367705834,2064431.4760986888,,6983040.15592091,10844703.168790182,1797231.5367705834,,2064431.4760986888,,,,,6983040.15592091,,10844703.168790182,,,,,,,1801084.0555654378,,2064472.765554,,,,,6983179.8195173,,10848736.640636738,,,,,,
,13/03/2024,1710288000,1622937.6561061512,2030638.020252,,6877142.9961753655,10530718.672533516,1622937.6561061512,,2030638.020252,,,,,6877142.9961753655,,10530718.672533516,,,,,,,1619698.2595869773,,2030638.020252,,,,,6877142.9961753655,,10527479.276014343,,,,,,
,14/03/2024,1710374400,1660799.3526535884,2019884.259365,,5642624.968079577,9323308.580098165,1660799.3526535884,,2019884.259365,,,,,5642624.968079577,,9323308.580098165,,,,,,,1662027.5910433696,,2019884.259365,,,,,5642624.968079577,,9324536.818487948,,,,,,
,15/03/2024,1710460800,1299221.953369169,1626695.0506464841,,5494632.641413573,8420549.645429226,1299221.953369169,,1626695.0506464841,,,,,5494632.641413573,,8420549.645429226,,,,,,,1290190.6190359178,,1620214.193871,,,,,5472741.674714714,,8383146.487621632,,,,,,
,16/03/2024,1710547200,1310487.8009461449,1613847.4518456287,,5545036.843852599,8469372.096644372,1310487.8009461449,,1613847.4518456287,,,,,5545036.843852599,,8469372.096644372,,,,,,,1309178.622323821,,1612235.216629,,,,,5539497.346506094,,8460911.185458913,,,,,,
,17/03/2024,1710633600,1318344.2490054194,1608952.9936916882,,6228280.342804402,9155577.585501509,1318344.2490054194,,1608952.9936916882,,,,,6228280.342804402,,9155577.585501509,,,,,,,1321212.6015634136,,1610645.782409,,,,,6234833.152447625,,9166691.536420038,,,,,,
,18/03/2024,1710720000,1190556.6552163158,1602933.1579295662,,5684478.906650149,8477968.719796032,1190556.6552163158,,1602933.1579295662,,,,,5684478.906650149,,8477968.719796032,,,,,,,1196837.6592520706,,1605218.989771,,,,,5692585.14790076,,8494641.796923831,,,,,,
,19/03/2024,1710806400,1149970.2630942643,3016051.8684133366,,6445089.010857065,10611111.142364666,1149970.2630942643,,1570458.2177953364,1445593.650618,,,,6445089.010857065,,9165517.491746666,1445593.650618,,,,,,1151788.9378270933,,1572286.787329,415.9479,,,,6452593.376954463,,9176669.102110557,415.9479,,,,,
,20/03/2024,1710892800,1109385.062483886,3193103.7352833003,,7905307.46726922,12207796.265036406,1109385.062483886,,1470456.0527233,1722647.68256,,,,7905307.46726922,,10485148.582476405,1722647.68256,,,,,,1102768.4517732465,,1464597.662075,543.326,,,,7873812.218395637,,10441178.332243884,543.326,,,,,
,21/03/2024,1710979200,1594623.1226196315,3396478.7188633,,7300163.724367126,12291265.565850057,1594623.1226196315,,1449933.5305612998,1946545.188302,,,,7300163.724367126,,10344720.377548058,1946545.188302,,,,,,1591440.2421353608,,1450512.284963,561.6017,,,,7303077.652350414,,10345030.179448776,561.6017,,,,,
,22/03/2024,1711065600,1108040.0181058047,3498340.7462065327,,8104458.39806484,12710839.162377177,1108040.0181058047,,1419152.9391665328,2079187.8070399999,,,,8104458.39806484,,10631651.355337176,2079187.8070399999,,,,,,1106933.085020784,,1419624.254419,605.711,,,,8107149.971855496,,10633707.311295278,605.711,,,,,
,23/03/2024,1711152000,1130362.857101241,3414244.1708084126,,8385621.718986713,12930228.746896368,1130362.857101241,,1376036.4091604128,2038207.7616479998,,,,8385621.718986713,,10892020.985248368,2038207.7616479998,,,,,,1131981.5907760507,,1374661.747413,622.7262,,,,8352212.867516647,,10858856.205705699,622.7262,,,,,
,24/03/2024,1711238400,1150441.4139180104,3728781.7640662193,,8431346.322568998,13310569.500553228,1150441.4139180104,,1465484.971562219,2263296.792504,,,,8431346.322568998,,11047272.708049228,2263296.792504,,,,,,1150455.219380643,,1466837.395641,684.3192,,,,8439127.19784541,,11056419.812867053,684.3192,,,,,
,25/03/2024,1711324800,1152019.3012562424,3823503.5136209996,,8562445.558298785,13537968.373176027,1152019.3012562424,,1375979.262341,2447524.25128,,,,8562445.558298785,,11090444.121896029,2447524.25128,,,,,,1152758.2192747975,,1375979.262341,716.8976,,,,8565597.698251743,,11094335.17986754,716.8976,,,,,
,26/03/2024,1711411200,1106911.3669769696,4050972.1015331205,,8532118.339338804,13690001.807848893,1106911.3669769696,,1368403.9633651206,2682568.138168,,,,8532118.339338804,,11007433.669680893,2682568.138168,,,,,,1106911.3669769696,,1368460.070228,757.9846,,,,8532468.170533795,,11007839.607738765,757.9846,,,,,
,27/03/2024,1711497600,1121616.980389906,4040553.058904384,,8589550.166322429,13751720.205616718,1121616.980389906,,1322286.2291643838,2718266.82974,,,,8589550.166322429,,11033453.37587672,2718266.82974,,,,,,1122368.9675981968,,1322690.972602,771.5554,,,,8592179.373210631,,11037239.313410828,771.5554,,,,,
,28/03/2024,1711584000,1128734.0702690105,4065689.101868514,,8743331.93086586,13937755.103003385,1128734.0702690105,,1334606.934978514,2731082.16689,,,,8743331.93086586,,11206672.936113384,2731082.16689,,,,,,1129377.815623916,,1336126.110366,773.7785,,,,8753284.415245995,,11218788.341235911,773.7785,,,,,
,29/03/2024,1711670400,1124592.0027715093,4141726.558329,,8779618.809284862,14045937.370385371,1124592.0027715093,,1325265.438949,2816461.11938,,,,8779618.809284862,,11229476.251005372,2816461.11938,,,,,,1123468.534237272,,1325265.438949,786.2905,,,,8779618.809284862,,11228352.782471135,786.2905,,,,,
,30/03/2024,1711756800,1113763.1037723809,4153982.092112,,9023075.940612415,14290821.136496795,1113763.1037723809,,1230373.929362,2923608.16275,,,,9023075.940612415,,11367212.973746795,2923608.16275,,,,,,1112650.453319062,,1230373.929362,824.8295,,,,9023075.940612415,,11366100.323293477,824.8295,,,,,
,31/03/2024,1711843200,1100468.0564601508,4165956.4550469997,,8605283.921831595,13871708.433338746,1100468.0564601508,,1225190.278149,2940766.176898,,,,8605283.921831595,,10930942.256440746,2940766.176898,,,,,,1099368.6877723786,,1225190.278149,832.2719,,,,8605283.921831595,,10929842.887752973,832.2719,,,,,
,01/04/2024,1711929600,1085541.1560439162,4296826.545703518,,8575588.419244103,13957956.12099154,1085541.1560439162,,1216322.895703518,3080503.65,,,,8575588.419244103,,10877452.470991539,3080503.65,,,,,,1085570.4664465103,,1216522.405378,843.4375,,,,8576995.046431718,,10879087.918256229,843.4375,,,,,
,02/04/2024,1712016000,1084904.142863629,4205656.642276515,,8798892.31610936,14089453.101249503,1084904.142863629,,1210789.1580945158,2994867.4841819997,,,,8798892.31610936,,11094585.617067505,2994867.4841819997,,,,,,1082738.6655325638,,1209579.578516,851.6227,,,,8798892.31610936,,11091210.560157923,851.6227,,,,,
,03/04/2024,1712102400,1087057.5093217446,4038419.7907890966,,9580592.086952217,14706069.387063058,1087057.5093217446,,1201811.052539097,2836608.73825,,,,9580592.086952217,,11869460.648813058,2836608.73825,,,,,,1085971.5377839608,,1200610.442097,858.265,,,,9571021.065886332,,11857603.045767292,858.265,,,,,
,04/04/2024,1712188800,1100166.0434391724,4040737.313694874,,9760305.750358814,14901209.10749286,1100166.0434391724,,1157430.940539874,2883306.373155,,,,9760305.750358814,,12017902.73433786,2883306.373155,,,,,,1099066.97646271,,1156274.665874,860.8041,,,,9760305.750358814,,12015647.392695526,860.8041,,,,,
,05/04/2024,1712275200,1108264.9484413967,4067351.052208,,8663707.243754627,13839323.244404025,1108264.9484413967,,1148519.569999,2918831.482209,,,,8663707.243754627,,10920491.762195025,2918831.482209,,,,,,1109557.5830256215,,1148519.569999,870.7913,,,,8663707.243754627,,10921784.396779248,870.7913,,,,,
,06/04/2024,1712361600,1094356.9511048268,4093071.8575593,,8927646.556692665,14115075.365356792,1094356.9511048268,,1146683.8033673002,2946388.054192,,,,8927646.556692665,,11168687.311164793,2946388.054192,,,,,,1096347.9189255957,,1147614.518742,876.0356,,,,8934892.75471674,,11178855.192384338,876.0356,,,,,
,07/04/2024,1712448000,1114196.8246102014,4145554.7182942955,,8928107.617060935,14187859.159965433,1114196.8246102014,,1145915.6604502958,2999639.057844,,,,8928107.617060935,,11188220.102121431,2999639.057844,,,,,,1115357.9121967983,,1146042.871209,884.2702,,,,8928107.617060935,,11189508.400466733,884.2702,,,,,
,08/04/2024,1712534400,1101862.8496845248,4194808.718204986,,9100680.297099398,14397351.86498891,1101862.8496845248,,1119944.8917749866,3074863.82643,,,,9100680.297099398,,11322488.03855891,3074863.82643,,,,,,1101862.8496845248,,1120052.416807,889.9493,,,,9103720.939893322,,11325636.206384847,889.9493,,,,,
,09/04/2024,1712620800,1086464.767382905,4455465.463569909,,9131866.17154673,14673796.402499544,1086464.767382905,,1109390.8772199096,3346074.58635,,,,9131866.17154673,,11327721.816149544,3346074.58635,,,,,,1085379.3879949101,,1110084.680145,896.9507,,,,9137577.157270024,,11333041.225409932,896.9507,,,,,
,10/04/2024,1712707200,1110307.7496887264,4340410.640097164,,9739665.138528876,15190383.528314766,1110307.7496887264,,1141988.8087771633,3198421.83132,,,,9739665.138528876,,11991961.696994765,3198421.83132,,,,,,1109198.551137589,,1142235.531652,902.026,,,,9741769.36071079,,11993203.44350038,902.026,,,,,
,11/04/2024,1712793600,1118646.8187657695,4451126.231068,,10935834.133107388,16505607.182941157,1118646.8187657695,,1141856.337148,3309269.8939199997,,,,10935834.133107388,,13196337.289021157,3309269.8939199997,,,,,,1117529.2894762934,,1141856.337148,922.424,,,,10935834.133107388,,13195219.759731682,922.424,,,,,
,12/04/2024,1712880000,1125657.1873770433,4482320.942886648,,11478258.260411812,17086236.390675504,1125657.1873770433,,1164396.955686648,3317923.9872,,,,11478258.260411812,,13768312.403475503,3317923.9872,,,,,,1125657.1873770433,,1164813.959084,936.2088,,,,11482368.948495373,,13772840.094956417,936.2088,,,,,
,13/04/2024,1712966400,1069413.3497163865,4218268.811018223,,11596790.228617253,16884472.389351863,1069413.3497163865,,1181018.770575223,3037250.040443,,,,11596790.228617253,,13847222.348908862,3037250.040443,,,,,,1067278.7921321222,,1181047.115706,932.4641,,,,11597068.558262652,,13845394.466100775,932.4641,,,,,
,14/04/2024,1713052800,1042977.1881829292,3993529.279067495,,11553015.312453004,16589521.779703429,1042977.1881829292,,1201620.983547495,2791908.29552,,,,11553015.312453004,,13797613.484183429,2791908.29552,,,,,,1046639.3793713496,,1195642.769699,932.6257,,,,11541473.838614391,,13783755.98768474,932.6257,,,,,
,15/04/2024,1713139200,999597.2171565786,4164309.5087020006,,11675031.208615398,16838937.934473976,999597.2171565786,,1212356.782822,2951952.7258800003,,,,11675031.208615398,,13886985.208593976,2951952.7258800003,,,,,,1002416.0109794529,,1212356.782822,934.671,,,,11678628.226109039,,13893401.019910492,934.671,,,,,
,16/04/2024,1713225600,999710.4329098505,4157117.474136019,,11793007.84942222,16949835.756468087,999710.4329098505,,1228756.0541080188,2928361.420028,,,,11793007.84942222,,14021474.33644009,2928361.420028,,,,,,998711.721188662,,1225080.811673,934.9604,,,,11757734.645485764,,13981527.178347427,934.9604,,,,,
,17/04/2024,1713312000,1147687.4403982137,4167029.403260856,,12318669.43050588,17633386.27416495,1147687.4403982137,,1251120.199184856,2915909.204076,,,,12318669.43050588,,14717477.070088949,2915909.204076,,,,,,1146540.899498715,,1249870.328856,935.0748,,,,12306363.067438442,,14702774.295793157,935.0748,,,,,
,18/04/2024,1713398400,1046602.6716269851,4083893.395195,,13682404.686513228,18812900.753335215,1046602.6716269851,,1247893.821131,2835999.574064,,,,13682404.686513228,,15976901.179271214,2835999.574064,,,,,,1046602.6716269851,,1247893.821131,935.3684,,,,13682404.686513228,,15976901.179271214,935.3684,,,,,
,19/04/2024,1713484800,1043589.2339693311,4153947.6054014876,,13778223.64368748,18975760.483058296,1043589.2339693311,,1260081.9305954878,2893865.6748059997,,,,13778223.64368748,,16081894.808252297,2893865.6748059997,,,,,,1041506.2215262785,,1258823.107488,933.4629,,,,13764459.184502978,,16064788.513517257,933.4629,,,,,
,20/04/2024,1713571200,1037471.4861079656,4123727.2217435907,,14139425.56624109,19300624.274092644,1037471.4861079656,,1197338.0464955908,2926389.175248,,,,14139425.56624109,,16374235.098844646,2926389.175248,,,,,,1036435.0510569088,,1196141.904591,934.1607,,,,14125300.265975116,,16357877.221623024,934.1607,,,,,
,21/04/2024,1713657600,1027142.5948161791,4200029.1269545285,,14337925.292527823,19565097.01429853,1027142.5948161791,,1212464.8967545282,2987564.2302,,,,14337925.292527823,,16577532.78409853,2987564.2302,,,,,,1026116.4783378415,,1212952.503661,934.373,,,,14343691.456493333,,16582760.438492173,934.373,,,,,
,22/04/2024,1713744000,1027843.0287909035,4181718.2491969997,,14447868.44957938,19657429.727567285,1027843.0287909035,,1219148.530637,2962569.71856,,,,14447868.44957938,,16694860.009007284,2962569.71856,,,,,,1027843.0287909035,,1219148.530637,929.352,,,,14447868.44957938,,16694860.009007284,929.352,,,,,
,23/04/2024,1713830400,1033610.2957927169,4245606.400487,,14628541.829859663,19907758.52613938,1033610.2957927169,,1226548.816471,3019057.584016,,,,14628541.829859663,,16888700.94212338,3019057.584016,,,,,,1033993.9075324114,,1226548.816471,930.2632,,,,14628541.829859663,,16889084.553863075,930.2632,,,,,
,24/04/2024,1713916800,980528.5513582155,4293275.455225708,,15069029.824343758,20342833.83092768,980528.5513582155,,1265870.8029047078,3027404.652321,,,,15069029.824343758,,17315429.17860668,3027404.652321,,,,,,979549.0023558597,,1264606.196708,930.6987,,,,15053975.848495264,,17298131.047559123,930.6987,,,,,
,25/04/2024,1714003200,989708.1681178039,4258862.471928338,,15234207.237176511,20482777.877222653,989708.1681178039,,1293239.7299223384,2965622.7420059997,,,,15234207.237176511,,17517155.135216653,2965622.7420059997,,,,,,989857.6366209337,,1294288.103286,930.9639,,,,15246556.948304638,,17530702.68821157,930.9639,,,,,
,26/04/2024,1714089600,985884.1067131518,4441570.967609354,,15118803.954870656,20546259.029193163,985884.1067131518,,1460778.5422413542,2980792.425368,,,,15118803.954870656,,17565466.603825163,2980792.425368,,,,,,985884.1067131518,,1461181.828426,928.5842,,,,15118803.954870656,,17565869.89000981,928.5842,,,,,
,27/04/2024,1714176000,1112176.6336131615,4443591.160263221,,15279252.990107331,20835020.783983715,1112176.6336131615,,1485205.5722132206,2958385.58805,,,,15279252.990107331,,17876635.195933715,2958385.58805,,,,,,1113215.263453964,,1486723.516924,929.6025,,,,15294869.05140882,,17894807.831786785,929.6025,,,,,
,28/04/2024,1714262400,1000583.8764228481,4575687.7873002,,15412682.792128917,20988954.455851965,1000583.8764228481,,1516930.3600202,3058757.42728,,,,15412682.792128917,,17930197.028571967,3058757.42728,,,,,,1001123.4819796351,,1518269.473696,928.6973,,,,15426288.778831847,,17945681.734507482,928.6973,,,,,
,29/04/2024,1714348800,1037238.6902613476,4691333.140366426,,15753529.889189363,21482101.71981714,1037238.6902613476,,1585667.0208104257,3105666.119556,,,,15753529.889189363,,18376435.600261137,3105666.119556,,,,,,1038070.1844791154,,1586312.650059,928.8279,,,,15759944.186473258,,18384327.02101137,928.8279,,,,,
,30/04/2024,1714435200,1058165.7439015983,4661819.224021,,15673496.00007272,21393480.967995316,1058165.7439015983,,1674776.772309,2987042.451712,,,,15673496.00007272,,18406438.51628332,2987042.451712,,,,,,1058240.8790040077,,1674776.772309,928.2064,,,,15673496.00007272,,18406513.65138573,928.2064,,,,,
,01/05/2024,1714521600,1099866.840526651,4539387.432972251,,16275993.254214142,21915247.527713045,1099866.840526651,,1726816.5684512516,2812570.864521,,,,16275993.254214142,,19102676.663192045,2812570.864521,,,,,,1101546.6992429965,,1729126.681698,931.2501,,,,16297767.071021026,,19128440.451962024,931.2501,,,,,
,02/05/2024,1714608000,1112016.4860380634,4479610.802557141,,16509489.544764422,22101116.833359625,1112016.4860380634,,1680183.1305821408,2799427.671975,,,,16509489.544764422,,19301689.161384627,2799427.671975,,,,,,1113014.8603678134,,1681755.572042,931.0477,,,,16534026.039406903,,19328796.47181672,931.0477,,,,,
,03/05/2024,1714694400,1114469.707413883,4482190.948959725,,14406884.24924898,20003544.905622587,1114469.707413883,,1672732.8412177246,2809458.107742,,,,14406884.24924898,,17194086.797880586,2809458.107742,,,,,,1114652.5104255928,,1673931.376083,924.9123,,,,14392491.75749149,,17181075.644000083,924.9123,,,,,
,04/05/2024,1714780800,1126924.0276340817,4527547.291353968,,14283845.824173143,19938317.143161193,1126924.0276340817,,1605279.9051969678,2922267.386157,,,,14283845.824173143,,17016049.757004194,2922267.386157,,,,,,1123553.3675314873,,1603676.228968,924.6833,,,,14284088.653680256,,17011318.250179745,924.6833,,,,,
,05/05/2024,1714867200,1082897.4303262772,4494378.073733,,15053982.67456567,20631258.178624947,1082897.4303262772,,1571522.207153,2922855.8665799997,,,,15053982.67456567,,17708402.31204495,2922855.8665799997,,,,,,1082897.4303262772,,1571522.207153,924.6764,,,,15053982.67456567,,17708402.31204495,924.6764,,,,,
,06/05/2024,1714953600,1085012.03924231,4516872.497983,,15934852.499639293,21536737.0368646,1085012.03924231,,1579536.288237,2937336.2097460004,,,,15934852.499639293,,18599400.8271186,2937336.2097460004,,,,,,1085012.03924231,,1579536.288237,924.6298,,,,15934852.499639293,,18599400.8271186,924.6298,,,,,
,07/05/2024,1715040000,1076380.099430469,4590023.546307,,16887474.641961697,22553878.287699167,1076380.099430469,,1683309.045048,2906714.501259,,,,16887474.641961697,,19647163.786440164,2906714.501259,,,,,,1076380.099430469,,1683309.045048,930.6281,,,,16887474.641961697,,19647163.786440164,930.6281,,,,,
,08/05/2024,1715126400,1059070.5449944476,4592626.0377229545,,17336027.701853547,22987724.28457095,1059070.5449944476,,1719499.4095829548,2873126.62814,,,,17336027.701853547,,20114597.65643095,2873126.62814,,,,,,1056956.6317309856,,1717781.627955,929.207,,,,17318708.99286069,,20093447.252546676,929.207,,,,,
,09/05/2024,1715212800,1154011.6664115943,4535019.881086,,17554101.09496478,23243132.642462373,1154011.6664115943,,1733073.433309,2801946.4477770003,,,,17554101.09496478,,20441186.194685373,2801946.4477770003,,,,,,1155210.775196248,,1733073.433309,929.4557,,,,17554101.09496478,,20442385.303470027,929.4557,,,,,
,10/05/2024,1715299200,1176590.6878504383,4574011.542696529,,18224870.116451655,23975472.34699862,1176590.6878504383,,1719500.390415529,2854511.1522810003,,,,18224870.116451655,,21120961.194717623,2854511.1522810003,,,,,,1174242.2034435512,,1719620.763869,929.6477,,,,18226145.94666792,,21120008.91398047,929.6477,,,,,
,11/05/2024,1715385600,1175452.5787239068,4457652.643673443,,18403778.67228179,24036883.89467914,1175452.5787239068,,1718592.9449904435,2739059.6986829997,,,,18403778.67228179,,21297824.195996143,2739059.6986829997,,,,,,1175868.8362919542,,1719450.951015,929.4747,,,,18412966.74268639,,21308286.529993344,929.4747,,,,,
,12/05/2024,1715472000,1192827.581424981,4480088.13338,,17873146.424674314,23546062.139479294,1192827.581424981,,1725738.575882,2754349.557498,,,,17873146.424674314,,20791712.581981294,2754349.557498,,,,,,1192949.2622497305,,1725738.575882,929.4747,,,,17879905.02877519,,20798592.86690692,929.4747,,,,,
,13/05/2024,1715558400,1198518.8828712972,4470444.80330457,,17720441.96974973,23389405.655925598,1198518.8828712972,,1708411.0159175696,2762033.787387,,,,17720441.96974973,,20627371.868538596,2762033.787387,,,,,,1198518.8828712972,,1709002.330724,929.9871,,,,17726575.36482596,,20634096.578421257,929.9871,,,,,
